queue_rank,content_id,client_id,priority_score,reason_codes,is_declining_label,content_type,main_intent
7472,content_7ded7eee783d,client_19581e27de,0.6443750676205531,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
7473,content_f62859f5eeb8,client_19581e27de,0.6443718239397461,"elevated by several moderate signals together, no single dominant flag",0,keyword article,informational
7474,content_22a4f388001a,client_f74efabef1,0.6443708895829474,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
7475,content_783e59a529e4,client_6208ef0f77,0.6443687172681418,weak position: average position past the site's typical page,0,keyword article,transactional
7476,content_92dfc8f4d69e,client_f369cb89fc,0.6443464892879553,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,informational
7477,content_c5fccd229593,client_3fdba35f04,0.6443274548694436,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
7478,content_4d81636774f8,client_6208ef0f77,0.6442795006723243,weak position: average position past the site's typical page,1,keyword article,informational
7479,content_deddba279507,client_a88a7902cb,0.6442673903852378,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
7480,content_833697cdd9e3,client_6208ef0f77,0.6442305686299206,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,commercial
7481,content_a51c06f02d46,client_bbb965ab0c,0.6442120092352907,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
7482,content_c5960f5ee86b,client_f369cb89fc,0.6441634129572537,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,informational
7483,content_fb368c70d8f3,client_6208ef0f77,0.6441544691021628,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
7484,content_42fbeef4da29,client_f369cb89fc,0.6441387598153916,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
7485,content_8217bd533d5d,client_349c41201b,0.6441371115255449,weak position: average position past the site's typical page,1,keyword article,informational
7486,content_5bda17d0b75f,client_19581e27de,0.6441238700131121,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
7487,content_290707660905,client_3fdba35f04,0.6441066127759184,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
7488,content_3cd58a4a2731,client_8527a891e2,0.6441027948049781,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
7489,content_85b6e6fcde68,client_19581e27de,0.6440860178716554,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,transactional
7490,content_24b23341e0be,client_6208ef0f77,0.6440759557394679,weak position: average position past the site's typical page,0,keyword article,informational
7491,content_6061fcc16d85,client_3fdba35f04,0.6440690966412613,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,1,keyword article,informational
7492,content_8467ea15ea5d,client_6208ef0f77,0.6440683238460555,"elevated by several moderate signals together, no single dominant flag",0,keyword article,informational
7493,content_b73061588e7d,client_a88a7902cb,0.6440576868845805,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,commercial
7494,content_1aae7c2983fc,client_4e07408562,0.6440340302714047,low real-user traffic: below-median users_90d,1,keyword article,transactional
7495,content_24d8b73697f6,client_4e07408562,0.6440326488116488,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,commercial
7496,content_00ad219d7d80,client_6208ef0f77,0.6440314407137256,weak position: average position past the site's typical page,0,keyword article,informational
7497,content_b183a0c4965e,client_6208ef0f77,0.6440273643801739,weak position: average position past the site's typical page,0,keyword article,informational
7498,content_6faca10bf051,client_3fdba35f04,0.6440184068865867,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
7499,content_20cc5b77cd5c,client_3fdba35f04,0.6440178809095971,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
7500,content_37de25b48e22,client_19581e27de,0.6440136553983147,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,transactional
7501,content_ec9519e25b89,client_d029fa3a95,0.6440115078343536,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,0,keyword article,informational
7502,content_d800cce05023,client_8527a891e2,0.6440077579843198,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
7503,content_384c96b54551,client_4e07408562,0.6439767612606592,low real-user traffic: below-median users_90d,1,keyword article,informational
7504,content_17a337de3495,client_3fdba35f04,0.6439370554771483,weak position: average position past the site's typical page,1,keyword article,commercial
7505,content_769eb295a694,client_a88a7902cb,0.6439059862501721,weak position: average position past the site's typical page,0,keyword article,transactional
7506,content_3bc945fb11b1,client_6208ef0f77,0.6439045686688147,weak position: average position past the site's typical page,1,keyword article,informational
7507,content_25c46ad73f29,client_19581e27de,0.6438823561974191,"elevated by several moderate signals together, no single dominant flag",1,keyword article,commercial
7508,content_a090a1a0bb31,client_19581e27de,0.6438629729408386,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
7509,content_19f79ee37a35,client_a88a7902cb,0.6438350637873734,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
